orderdate,status,customername,country,quantityordered,priceeach,productline,productname
2018-12-20,Shipped,"Bavarian Collectables Imports, Co.",Germany,49,111.65,Ships,Material Model
2018-12-20,Shipped,"Bavarian Collectables Imports, Co.",Germany,25,95.47,Vintage Cars,Mr Edition
2018-12-20,Shipped,"Bavarian Collectables Imports, Co.",Germany,22,72.71,Classic Cars,1952 Alpine Renault 1300
2018-12-27,Shipped,Land of Toys Inc.,USA,43,142.92,Vintage Cars,Mr Edition
2018-12-24,Shipped,"Kelly, King and Dillon",Tonga,38,135.73,Classic Cars,Ability Series
2018-12-18,Shipped,Hernandez-Crawford,Bouvet Island (Bouvetoya),31,133.52,Vintage Cars,Last Model
2018-12-01,Shipped,"Garcia, Garcia and Riggs",Macao,22,69.41,Trucks and Buses,Recently Edition
2018-12-19,Shipped,Petit Auto,Belgium,35,73.27,Vintage Cars,For Edition
2018-12-19,Shipped,Petit Auto,Belgium,24,49.25,Vintage Cars,Board Series
2018-12-21,Shipped,"Johnson, Berger and Thornton",Kiribati,41,134.86,Ships,Must Replica
2018-12-09,Shipped,"Clover Collections, Co.",Ireland,28,89.04,Trucks and Buses,Fill Replica
2018-12-09,Shipped,"Clover Collections, Co.",Ireland,33,247.83,Classic Cars,Call Replica
2018-12-09,Shipped,"Clover Collections, Co.",Ireland,17,163.97,Classic Cars,What Series
2018-12-01,Shipped,Mit VergnÃ¼gen & Co.,Germany,13,218.44,Planes,Less Series
2018-12-01,Shipped,Mit VergnÃ¼gen & Co.,Germany,27,130.13,Classic Cars,1972 Alfa Romeo GTA
2018-12-21,Shipped,"Martin, Davies and Williams",Fiji,18,200.49,Vintage Cars,Only Replica
2018-12-21,Shipped,"Martin, Davies and Williams",Fiji,44,102.28,Planes,1928 British Royal Navy Airplane
2018-12-25,Shipped,Mini Creations Ltd.,USA,42,137.01,Planes,Figure Edition
2018-12-02,Shipped,"Classic Gift Ideas, Inc",USA,43,216.33,Vintage Cars,Become Model
2018-12-02,Shipped,"Classic Gift Ideas, Inc",USA,24,230.40,Vintage Cars,1934 Ford V8 Coupe
2018-12-02,Shipped,"Classic Gift Ideas, Inc",USA,50,40.91,Classic Cars,1966 Shelby Cobra 427 S/C
2018-12-25,Shipped,Martin LLC,Colombia,16,117.96,Vintage Cars,Last Model
2018-12-25,Shipped,Martin LLC,Colombia,50,249.07,Trucks and Buses,1940 Ford Pickup Truck
2018-12-10,Shipped,"Martinez, Smith and Bush",Qatar,42,32.17,Classic Cars,1995 Honda Civic
2018-12-10,Shipped,"Martinez, Smith and Bush",Qatar,28,121.52,Vintage Cars,Fine Series
2018-12-26,Shipped,Technics Stores Inc.,USA,21,117.11,Vintage Cars,Pay Model
2018-12-26,Shipped,Technics Stores Inc.,USA,29,88.79,Vintage Cars,Become Model
2018-12-17,Shipped,Enaco Distributors,Spain,46,45.70,Classic Cars,1965 Aston Martin DB5
2019-01-14,Shipped,Williams-Brown,Slovakia (Slovak Republic),39,36.93,Classic Cars,1993 Mazda RX-7
2019-01-14,Shipped,Williams-Brown,Slovakia (Slovak Republic),17,22.61,Classic Cars,1985 Toyota Supra
2019-01-19,Shipped,Marta's Replicas Co.,USA,33,80.90,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger
2019-01-19,Shipped,Marta's Replicas Co.,USA,50,231.96,Vintage Cars,City Series
2019-01-04,Shipped,Bennett Group,Bermuda,41,106.55,Classic Cars,Candidate Edition
2019-01-04,Shipped,Bennett Group,Bermuda,47,120.09,Trucks and Buses,Life Model
2019-01-04,Shipped,Bennett Group,Bermuda,37,192.77,Planes,Boeing X-32A JSF
2019-01-04,Shipped,Bennett Group,Bermuda,50,74.56,Trucks and Buses,1954 Greyhound Scenicruiser
2019-01-15,Shipped,"Down Under Souveniers, Inc",New Zealand,17,222.12,Planes,American Airlines: B767-300
2019-01-15,Shipped,"Down Under Souveniers, Inc",New Zealand,39,173.44,Vintage Cars,1911 Ford Town Car
2019-01-15,Shipped,"Down Under Souveniers, Inc",New Zealand,32,66.52,Motorcycles,2002 Yamaha YZR M1
2019-01-22,Shipped,Frau da Collezione,Italy,28,231.93,Classic Cars,1970 Dodge Coronet
2019-01-22,Shipped,Frau da Collezione,Italy,12,36.43,Motorcycles,1957 Vespa GS150
2019-01-22,Shipped,Frau da Collezione,Italy,11,232.24,Classic Cars,2001 Ferrari Enzo
2019-01-22,Shipped,Frau da Collezione,Italy,19,93.53,Vintage Cars,1941 Chevrolet Special Deluxe Cabriolet
2019-01-09,Shipped,Rodriguez-Ward,Heard Island and McDonald Islands,25,63.78,Vintage Cars,Pay Model
2019-01-09,Shipped,Rodriguez-Ward,Heard Island and McDonald Islands,27,66.83,Classic Cars,1999 Indy 500 Monte Carlo SS
2019-01-19,Shipped,Corporate Gift Ideas Co.,USA,35,197.96,Planes,America West Airlines B757-200
2019-01-19,Shipped,Corporate Gift Ideas Co.,USA,36,104.18,Vintage Cars,1939 Chevrolet Deluxe Coupe
2019-01-19,Shipped,Corporate Gift Ideas Co.,USA,42,239.71,Planes,Pull Series
2019-01-18,Shipped,"Smith, Chavez and Robinson",Morocco,19,122.00,Planes,America West Airlines B757-200
2019-01-18,Shipped,"Smith, Chavez and Robinson",Morocco,11,115.67,Classic Cars,1969 Chevrolet Camaro Z28
2019-01-12,Shipped,"Kremlin Collectables, Co.",Russia,36,172.09,Classic Cars,Million Model
2019-01-12,Shipped,"Kremlin Collectables, Co.",Russia,25,56.83,Vintage Cars,18th Century Vintage Horse Carriage
2019-01-12,Shipped,"Kremlin Collectables, Co.",Russia,46,241.23,Vintage Cars,1940 Ford Delivery Sedan
2019-01-12,Shipped,"Kremlin Collectables, Co.",Russia,39,87.84,Trucks and Buses,Senior Replica
2019-01-10,Shipped,"Anton Designs, Ltd.",Spain,15,148.86,Planes,West Series
2019-01-10,Shipped,"Anton Designs, Ltd.",Spain,19,133.70,Classic Cars,1958 Chevy Corvette Limited Edition
2019-01-10,Shipped,"Anton Designs, Ltd.",Spain,17,242.31,Classic Cars,1956 Porsche 356A Coupe
2019-01-02,Shipped,"Australian Gift Network, Co",Australia,37,95.20,Vintage Cars,Project Series
2019-01-02,Shipped,"Australian Gift Network, Co",Australia,34,220.34,Trains,1962 City of Detroit Streetcar
2019-01-17,Shipped,Rhodes Group,Ethiopia,14,133.24,Classic Cars,1969 Corvair Monza
2019-01-17,Shipped,Rhodes Group,Ethiopia,17,101.09,Planes,Behavior Series
2019-01-17,Shipped,Rhodes Group,Ethiopia,30,229.52,Trucks and Buses,Expect Series
2019-01-05,Shipped,Hamilton-Howell,Sao Tome and Principe,19,48.25,Motorcycles,Attention Model
2019-01-05,Shipped,Hamilton-Howell,Sao Tome and Principe,42,91.86,Ships,South Model
2019-01-05,Shipped,Hamilton-Howell,Sao Tome and Principe,44,212.66,Classic Cars,Air Replica
2019-01-26,Shipped,"Double Decker Gift Stores, Ltd",UK,33,27.25,Planes,Pull Series
2019-02-04,Shipped,La Rochelle Gifts,France,43,241.82,Trucks and Buses,Able Series
2019-02-04,Shipped,La Rochelle Gifts,France,33,247.79,Vintage Cars,Standard Edition
2019-02-24,Shipped,"Munoz, Davis and Ramos",Yemen,25,35.95,Trains,1962 City of Detroit Streetcar
2019-02-24,Shipped,"Munoz, Davis and Ramos",Yemen,28,92.66,Vintage Cars,Short Model
2019-02-28,Shipped,"La Corne D'abondance, Co.",France,20,238.71,Planes,Interesting Edition
2019-02-28,Shipped,"La Corne D'abondance, Co.",France,40,102.32,Classic Cars,1970 Chevy Chevelle SS 454
2019-02-28,Shipped,"La Corne D'abondance, Co.",France,17,181.90,Vintage Cars,Administration Edition
2019-02-28,Shipped,"La Corne D'abondance, Co.",France,43,88.71,Vintage Cars,Last Model
2019-02-24,Shipped,Brown-Lane,Sweden,12,240.59,Trucks and Buses,Thing Replica
2019-02-24,Shipped,Brown-Lane,Sweden,11,112.87,Planes,Represent Model
2019-02-25,Shipped,West Coast Collectables Co.,USA,11,145.29,Classic Cars,1998 Chrysler Plymouth Prowler
2019-02-25,Shipped,West Coast Collectables Co.,USA,23,38.56,Vintage Cars,Mr Edition
2019-02-21,Shipped,"Roberts, Evans and Webster",Czech Republic,16,189.36,Trucks and Buses,1940 Ford Pickup Truck
2019-02-21,Shipped,"Roberts, Evans and Webster",Czech Republic,39,160.19,Vintage Cars,For Edition
2019-02-21,Shipped,"Roberts, Evans and Webster",Czech Republic,17,118.27,Ships,Garden Series
2019-02-05,Shipped,"Nielsen, Good and Morgan",Angola,32,203.72,Trucks and Buses,1940 Ford Pickup Truck
2019-02-05,Shipped,"Nielsen, Good and Morgan",Angola,37,67.00,Trucks and Buses,Price Edition
2019-02-13,Shipped,"Cramer SpezialitÃ¤ten, Ltd",Germany,19,138.83,Classic Cars,1969 Corvair Monza
2019-02-13,Shipped,"Cramer SpezialitÃ¤ten, Ltd",Germany,11,78.07,Motorcycles,What Edition
2019-02-13,Shipped,"Cramer SpezialitÃ¤ten, Ltd",Germany,48,214.95,Trucks and Buses,Assume Edition
2019-02-13,Shipped,"Cramer SpezialitÃ¤ten, Ltd",Germany,22,176.28,Classic Cars,Experience Series
2019-02-21,Shipped,Garcia PLC,Greece,42,156.06,Planes,P-51-D Mustang
2019-02-21,Shipped,Garcia PLC,Greece,18,126.50,Trucks and Buses,During Model
2019-02-21,Shipped,Garcia PLC,Greece,43,39.71,Motorcycles,Share Edition
2019-02-21,Shipped,Garcia PLC,Greece,37,118.60,Classic Cars,1949 Jaguar XK 120
2019-02-25,Shipped,"Australian Collectors, Co.",Australia,21,136.64,Classic Cars,Air Replica
2019-02-25,Shipped,"Australian Collectors, Co.",Australia,24,130.76,Classic Cars,Million Model
2019-02-25,Shipped,Cruz & Sons Co.,Philippines,36,143.92,Classic Cars,View Model
2019-02-25,Shipped,Cruz & Sons Co.,Philippines,14,121.66,Classic Cars,What Series
2019-02-26,Shipped,Wilcox-Reed,Canada,40,78.63,Vintage Cars,1934 Ford V8 Coupe
2019-02-22,Shipped,Cabrera and Sons,Gibraltar,21,229.77,Ships,World Model
2019-02-22,Shipped,Cabrera and Sons,Gibraltar,28,77.43,Planes,Corsair F4U ( Bird Cage)
2019-02-11,Shipped,Gould Inc,Oman,29,164.94,Motorcycles,Sometimes Replica
2019-02-11,Shipped,Gould Inc,Oman,17,185.53,Classic Cars,1972 Alfa Romeo GTA
2019-02-11,Shipped,Gould Inc,Oman,43,95.58,Classic Cars,Listen Edition
2019-02-11,Shipped,Gould Inc,Oman,43,22.58,Classic Cars,North Series
2019-02-24,Shipped,Burke PLC,San Marino,39,51.44,Vintage Cars,Administration Edition
2019-02-24,Shipped,Burke PLC,San Marino,18,228.50,Planes,Boeing X-32A JSF
2019-02-24,Shipped,Burke PLC,San Marino,20,95.02,Vintage Cars,1936 Chrysler Airflow
2019-02-12,Shipped,"Tokyo Collectables, Ltd",Japan,44,33.06,Classic Cars,1976 Ford Gran Torino
2019-02-12,Shipped,"Tokyo Collectables, Ltd",Japan,16,63.55,Classic Cars,2002 Chevy Corvette
2019-02-15,Shipped,"Davis, Padilla and Young",Samoa,39,238.02,Vintage Cars,1928 Ford Phaeton Deluxe
2019-02-15,Shipped,"Davis, Padilla and Young",Samoa,41,158.74,Vintage Cars,1937 Horch 930V Limousine
2019-02-15,Shipped,"Davis, Padilla and Young",Samoa,34,80.84,Planes,1900s Vintage Tri-Plane
2019-03-13,Shipped,Wilson-Aguilar,Comoros,43,148.97,Ships,Develop Model
2019-03-23,Shipped,"Williams, Kim and Hebert",Equatorial Guinea,34,134.06,Classic Cars,Call Replica
2019-03-23,Shipped,"Williams, Kim and Hebert",Equatorial Guinea,13,121.72,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger
2019-03-16,Shipped,"Blauer See Auto, Co.",Germany,11,95.85,Ships,Shoulder Series
2019-03-16,Shipped,"Blauer See Auto, Co.",Germany,23,146.91,Planes,Act Edition
2019-03-25,Shipped,"Griffin, Powell and Jacobson",Chad,46,153.53,Trucks and Buses,Fill Replica
2019-03-25,Shipped,"Griffin, Powell and Jacobson",Chad,45,57.51,Motorcycles,1982 Ducati 900 Monster
2019-03-25,Shipped,"Griffin, Powell and Jacobson",Chad,13,73.78,Classic Cars,1972 Alfa Romeo GTA
2019-03-25,Shipped,"Griffin, Powell and Jacobson",Chad,39,55.03,Classic Cars,Claim Replica
2019-03-22,Shipped,Collectables For Less Inc.,USA,26,227.88,Classic Cars,1965 Aston Martin DB5
2019-03-21,Shipped,"Mcfarland, Valenzuela and Cuevas",South Georgia and the South Sandwich Islands,39,65.66,Classic Cars,1948 Porsche Type 356 Roadster
2019-03-21,Shipped,"Mcfarland, Valenzuela and Cuevas",South Georgia and the South Sandwich Islands,27,68.10,Planes,West Series
2019-03-06,Shipped,Ramos LLC,Burkina Faso,35,61.03,Classic Cars,1958 Chevy Corvette Limited Edition
2019-03-06,Shipped,Ramos LLC,Burkina Faso,41,147.91,Motorcycles,1996 Moto Guzzi 1100i
2019-03-06,Shipped,Ramos LLC,Burkina Faso,25,38.40,Ships,Material Model
2019-04-17,Shipped,Allen and Sons,Guam,42,210.24,Vintage Cars,Good Series
2019-04-17,Shipped,Allen and Sons,Guam,47,104.79,Planes,Pull Series
2019-04-17,Shipped,Allen and Sons,Guam,16,111.52,Motorcycles,2003 Harley-Davidson Eagle Drag Bike
2019-04-15,Shipped,Martin LLC,Colombia,32,178.37,Ships,1999 Yamaha Speed Boat
2019-04-15,Shipped,Martin LLC,Colombia,23,220.52,Vintage Cars,Tonight Replica
2019-04-15,Shipped,Martin LLC,Colombia,24,69.83,Trucks and Buses,During Model
2019-04-11,Shipped,CAF Imports,Spain,25,48.96,Classic Cars,Call Replica
2019-04-11,Shipped,CAF Imports,Spain,46,163.70,Trucks and Buses,Season Edition
2019-04-01,Shipped,"Corrida Auto Replicas, Ltd",Spain,48,84.31,Motorcycles,Attention Model
2019-04-01,Shipped,"Corrida Auto Replicas, Ltd",Spain,14,218.15,Vintage Cars,1913 Ford Model T Speedster
2019-04-01,Shipped,"Corrida Auto Replicas, Ltd",Spain,14,81.85,Trucks and Buses,Able Series
2019-04-11,Shipped,"Williams, Kim and Hebert",Equatorial Guinea,49,211.35,Vintage Cars,Culture Edition
2019-04-11,Shipped,"Williams, Kim and Hebert",Equatorial Guinea,40,189.28,Planes,Less Series
2019-04-19,Shipped,GiftsForHim.com,New Zealand,19,230.51,Planes,Pull Series
2019-04-19,Shipped,GiftsForHim.com,New Zealand,28,48.15,Classic Cars,Adult Edition
2019-04-02,Shipped,Contreras LLC,Nauru,22,156.67,Trucks and Buses,1958 Setra Bus
2019-04-02,Shipped,Contreras LLC,Nauru,36,198.48,Planes,Gun Series
2019-04-02,Shipped,Contreras LLC,Nauru,30,248.62,Planes,Responsibility Model
2019-04-21,Shipped,Erickson Inc,Jamaica,47,116.18,Classic Cars,Treatment Model
2019-04-21,Shipped,Erickson Inc,Jamaica,30,90.78,Vintage Cars,1932 Alfa Romeo 8C2300 Spider Sport
2019-04-21,Shipped,Erickson Inc,Jamaica,10,130.10,Motorcycles,Democrat Series
2019-04-21,Shipped,Erickson Inc,Jamaica,12,53.65,Classic Cars,1998 Chrysler Plymouth Prowler
2019-04-20,Shipped,Mason-Waters,Morocco,25,126.73,Motorcycles,Democrat Series
2019-04-01,Shipped,Harris-Evans,Greece,19,139.02,Vintage Cars,1913 Ford Model T Speedster
2019-04-01,Shipped,Harris-Evans,Greece,38,81.80,Ships,Garden Series
2019-04-01,Shipped,Harris-Evans,Greece,15,27.46,Planes,Behavior Series
2019-04-03,Shipped,"UK Collectables, Ltd.",UK,35,233.68,Classic Cars,1949 Jaguar XK 120
2019-04-03,Shipped,"UK Collectables, Ltd.",UK,21,57.62,Vintage Cars,Fine Series
2019-04-27,Shipped,"Hill, Soto and Solomon",Guadeloupe,50,196.29,Motorcycles,Want Edition
2019-04-27,Shipped,"Hill, Soto and Solomon",Guadeloupe,19,197.03,Classic Cars,Treatment Model
2019-04-27,Shipped,"Hill, Soto and Solomon",Guadeloupe,43,37.81,Motorcycles,Democrat Series
2019-04-28,Shipped,Dennis LLC,Cote d'Ivoire,33,130.04,Ships,The Mayflower
2019-04-28,Shipped,Dennis LLC,Cote d'Ivoire,23,150.33,Vintage Cars,Administration Edition
2019-04-16,Shipped,Online Diecast Creations Co.,USA,23,150.51,Classic Cars,Pay Series
2019-04-16,Shipped,Online Diecast Creations Co.,USA,47,52.37,Ships,HMS Bounty
2019-04-16,Shipped,Online Diecast Creations Co.,USA,15,114.48,Motorcycles,1974 Ducati 350 Mk3 Desmo
2019-04-26,Shipped,"Casey, Blackburn and Davis",United Arab Emirates,21,194.42,Planes,Less Series
2019-04-26,Shipped,"Casey, Blackburn and Davis",United Arab Emirates,15,108.59,Trucks and Buses,Probably Edition
2019-04-28,Shipped,Precious Collectables,Switzerland,47,246.60,Ships,Personal Series
2019-04-28,Shipped,Precious Collectables,Switzerland,27,91.18,Vintage Cars,1939 Chevrolet Deluxe Coupe
2019-04-28,Shipped,Precious Collectables,Switzerland,14,231.73,Ships,Cut Edition
2019-04-28,Shipped,Precious Collectables,Switzerland,43,65.90,Classic Cars,Million Model
2019-05-25,Shipped,"Pierce, Reed and Clark",Venezuela,28,221.25,Vintage Cars,Project Series
2019-05-25,Shipped,"Pierce, Reed and Clark",Venezuela,45,37.94,Classic Cars,Million Model
2019-05-25,Shipped,"Pierce, Reed and Clark",Venezuela,44,32.91,Ships,Me Model
2019-05-25,Shipped,"Pierce, Reed and Clark",Venezuela,22,99.53,Planes,Pull Series
2019-05-23,Shipped,Simmons PLC,United States of America,42,87.68,Motorcycles,Want Edition
2019-05-23,Shipped,Simmons PLC,United States of America,39,101.60,Vintage Cars,Pay Model
2019-05-22,Shipped,Webb-Keith,Wallis and Futuna,31,71.96,Vintage Cars,1904 Buick Runabout
2019-05-05,Shipped,"Johnson, Berger and Thornton",Kiribati,37,56.24,Trains,1962 City of Detroit Streetcar
2019-05-05,Shipped,"Johnson, Berger and Thornton",Kiribati,44,146.86,Vintage Cars,1941 Chevrolet Special Deluxe Cabriolet
2019-05-05,Shipped,"Johnson, Berger and Thornton",Kiribati,32,69.56,Vintage Cars,1940 Ford Delivery Sedan
2019-05-12,Shipped,Marta's Replicas Co.,USA,37,28.51,Vintage Cars,1917 Maxwell Touring Car
2019-05-12,Shipped,Marta's Replicas Co.,USA,21,150.45,Classic Cars,1969 Dodge Charger
2019-05-12,Shipped,Marta's Replicas Co.,USA,39,62.40,Motorcycles,1960 BSA Gold Star DBD34
2019-05-12,Shipped,Marta's Replicas Co.,USA,46,213.71,Classic Cars,1970 Plymouth Hemi Cuda
2019-05-06,Shipped,Tapia Group,Serbia,12,101.15,Vintage Cars,Tonight Replica
2019-05-06,Shipped,Tapia Group,Serbia,25,199.84,Motorcycles,1997 BMW R 1100 S
2019-05-06,Shipped,Tapia Group,Serbia,27,91.00,Classic Cars,Concern Model
2019-05-06,Shipped,Tapia Group,Serbia,32,126.88,Vintage Cars,1936 Mercedes Benz 500k Roadster
2019-05-08,Shipped,Kelly-Shepherd,Bosnia and Herzegovina,50,150.13,Trucks and Buses,Diamond T620 Semi-Skirted Tanker
2019-05-08,Shipped,Kelly-Shepherd,Bosnia and Herzegovina,42,182.90,Planes,1928 British Royal Navy Airplane
2019-05-08,Shipped,Kelly-Shepherd,Bosnia and Herzegovina,49,60.59,Ships,Shoulder Series
2019-05-08,Shipped,Kelly-Shepherd,Bosnia and Herzegovina,48,37.77,Vintage Cars,Culture Edition
2019-05-14,Shipped,Hamilton-Howell,Sao Tome and Principe,28,126.66,Classic Cars,North Series
2019-05-08,Shipped,"Volvo Model Replicas, Co",Sweden,24,46.43,Classic Cars,1969 Dodge Super Bee
2019-05-08,Shipped,"Volvo Model Replicas, Co",Sweden,46,145.50,Planes,Price Series
2019-05-08,Shipped,"Volvo Model Replicas, Co",Sweden,16,110.95,Vintage Cars,1932 Model A Ford J-Coupe
2019-05-08,Shipped,"Volvo Model Replicas, Co",Sweden,50,59.49,Vintage Cars,1912 Ford Model T Delivery Wagon
2019-05-03,Shipped,"Iberia Gift Imports, Corp.",Spain,33,224.72,Classic Cars,Among Edition
2019-05-03,Shipped,"Iberia Gift Imports, Corp.",Spain,44,109.96,Classic Cars,Pattern Replica
2019-05-03,Shipped,"Iberia Gift Imports, Corp.",Spain,30,238.00,Motorcycles,2002 Suzuki XREO
2019-05-03,Shipped,"Iberia Gift Imports, Corp.",Spain,19,228.47,Vintage Cars,1912 Ford Model T Delivery Wagon
2019-05-16,Shipped,American Souvenirs Inc,USA,29,146.36,Classic Cars,1969 Chevrolet Camaro Z28
2019-05-27,Shipped,Kelly-Doyle,Grenada,16,176.79,Classic Cars,Ability Series
2019-05-27,Shipped,Kelly-Doyle,Grenada,16,247.84,Planes,Act Edition
2019-05-23,Shipped,QuÃ©bec Home Shopping Network,Canada,50,210.25,Planes,Responsibility Model
2019-05-23,Shipped,QuÃ©bec Home Shopping Network,Canada,39,82.72,Classic Cars,1968 Ford Mustang
2019-05-26,Shipped,Erickson Inc,Jamaica,33,79.11,Classic Cars,1966 Shelby Cobra 427 S/C
2019-05-26,Shipped,Erickson Inc,Jamaica,17,62.07,Ships,The Mayflower
2019-05-26,Shipped,Erickson Inc,Jamaica,25,186.78,Motorcycles,Want Edition
2019-05-26,Shipped,Erickson Inc,Jamaica,49,194.03,Trucks and Buses,1957 Chevy Pickup
2019-05-03,Shipped,Signal Collectibles Ltd.,USA,23,79.20,Classic Cars,Million Model
2019-05-04,Shipped,Marquez-Short,Cocos (Keeling) Islands,40,45.29,Vintage Cars,1938 Cadillac V-16 Presidential Limousine
2019-05-11,Shipped,"Beltran, Quinn and Martinez",Sri Lanka,10,27.86,Trucks and Buses,Nature Replica
2019-05-11,Shipped,"Beltran, Quinn and Martinez",Sri Lanka,47,225.99,Ships,Light Series
2019-05-11,Shipped,"Beltran, Quinn and Martinez",Sri Lanka,34,190.77,Ships,Work Model
2019-05-11,Shipped,"Beltran, Quinn and Martinez",Sri Lanka,42,71.81,Vintage Cars,1904 Buick Runabout
2019-06-14,Shipped,Auto-Moto Classics Inc.,USA,27,34.58,Classic Cars,Experience Series
2019-06-14,Shipped,Auto-Moto Classics Inc.,USA,50,219.74,Trucks and Buses,1926 Ford Fire Engine
2019-06-14,Shipped,Auto-Moto Classics Inc.,USA,41,178.02,Trucks and Buses,Life Model
2019-06-16,Shipped,"Sims, Lara and Adams",Marshall Islands,16,235.21,Vintage Cars,1937 Lincoln Berline
2019-06-16,Shipped,"Sims, Lara and Adams",Marshall Islands,34,45.64,Planes,West Series
2019-06-16,Shipped,"Sims, Lara and Adams",Marshall Islands,24,140.44,Vintage Cars,1928 Mercedes-Benz SSK
2019-06-16,Shipped,"Sims, Lara and Adams",Marshall Islands,33,114.13,Planes,America West Airlines B757-200
2019-06-28,Shipped,Smith-Suarez,Russian Federation,14,110.08,Planes,Corsair F4U ( Bird Cage)
2019-06-28,Shipped,Smith-Suarez,Russian Federation,31,188.60,Trucks and Buses,1926 Ford Fire Engine
2019-06-19,Shipped,"Fuller, Garcia and Vaughn",Cape Verde,37,41.12,Classic Cars,1969 Corvair Monza
2019-06-19,Shipped,"Fuller, Garcia and Vaughn",Cape Verde,42,94.91,Ships,Dinner Replica
2019-06-19,Shipped,"Fuller, Garcia and Vaughn",Cape Verde,17,102.21,Vintage Cars,1936 Mercedes Benz 500k Roadster
2019-06-19,Shipped,"Fuller, Garcia and Vaughn",Cape Verde,26,158.47,Vintage Cars,1940 Ford Delivery Sedan
2019-06-24,Shipped,Williams-Brown,Slovakia (Slovak Republic),19,127.49,Trucks and Buses,Tax Series
2019-06-24,Shipped,Williams-Brown,Slovakia (Slovak Republic),14,98.65,Classic Cars,1970 Chevy Chevelle SS 454
2019-06-24,Shipped,Williams-Brown,Slovakia (Slovak Republic),47,233.01,Classic Cars,1969 Dodge Charger
2019-06-17,Shipped,Lang-Solomon,Iraq,21,62.35,Classic Cars,Million Model
2019-06-09,Shipped,"Lisboa Souveniers, Inc",Portugal,48,129.87,Classic Cars,Reveal Replica
2019-06-09,Shipped,"Lisboa Souveniers, Inc",Portugal,17,188.68,Trucks and Buses,1964 Mercedes Tour Bus
2019-06-10,Shipped,"Lisboa Souveniers, Inc",Portugal,34,143.92,Classic Cars,2002 Chevy Corvette
2019-06-10,Shipped,"Lisboa Souveniers, Inc",Portugal,29,24.71,Classic Cars,1971 Alpine Renault 1600s
